vehicle_id,length_of_study_time_step,in_study_repair
21903,277.8,0
21904,287.0,1
21905,137.2,0
21906,230.0,0
21907,322.2,0
21909,297.8,0
21910,315.2,0
21911,313.2,0
21913,124.8,0
21914,138.6,0
21915,325.4,0
21916,315.6,0
21917,130.8,0
21918,304.8,0
21919,249.4,0
21920,319.2,0
21923,304.0,0
21924,333.0,0
21925,141.8,0
21926,253.0,1
21927,319.4,0
21928,293.8,0
21929,333.0,0
21931,212.8,0
21933,303.2,0
21934,202.2,0
21935,324.8,0
21936,256.2,0
21937,163.6,0
21939,132.4,0
21940,330.2,0
21942,214.6,0
21943,299.0,0
21944,205.6,0
21945,253.4,0
21946,330.4,0
21947,156.6,0
21950,322.0,0
21951,331.0,0
21952,236.0,0
21953,140.6,0
21954,145.6,0
21955,320.8,0
21956,117.4,1
21957,282.6,0
21958,108.0,1
21959,270.8,0
21960,180.2,0
21963,132.4,0
21964,144.0,0
21966,325.2,0
21967,331.4,0
21968,279.6,0
21969,214.0,0
21970,307.4,0
21973,134.8,0
21976,228.2,0
21977,157.2,0
21978,308.6,0
21981,303.2,0
21984,325.8,0
21985,333.6,0
21989,324.2,0
21990,218.8,1
21991,213.4,1
21992,316.0,1
21994,324.6,0
21995,321.4,0
21997,308.8,0
21998,279.6,0
21999,329.6,0
22000,298.4,0
22001,310.2,0
22002,268.8,0
22003,288.6,0
22004,171.2,0
22005,224.6,0
22006,278.4,0
22007,323.8,0
22008,168.2,0
22011,324.6,0
22012,134.8,0
22013,305.4,0
22014,248.6,0
22015,332.6,0
22016,305.4,0
22017,320.0,0
22018,316.4,0
22019,215.6,0
22020,290.6,0
22021,289.2,0
22022,326.2,0
22023,178.4,0
22024,213.6,1
22025,330.0,0
22026,226.2,0
22028,178.4,0
22030,255.0,0
22035,327.6,0
22036,214.8,0
22037,276.8,0
22040,132.8,0
22042,301.6,0
22043,144.4,0
22044,188.4,1
22045,319.0,0
22046,183.8,0
22047,299.6,0
22049,130.0,0
22050,132.0,0
22052,308.8,0
22053,304.2,0
22059,322.8,0
22062,314.0,0
22063,156.8,0
22064,322.2,0
22068,322.4,0
22069,322.0,0
22070,287.2,1
22071,122.0,0
22074,240.6,1
22075,315.2,0
22077,326.8,0
22078,319.4,0
22079,326.8,0
22080,217.2,1
22082,212.2,0
22083,168.6,0
22085,320.0,0
22086,128.8,0
22088,334.0,0
22089,314.2,0
22090,122.4,0
22094,314.8,0
22096,214.4,0
22097,260.2,0
22098,199.2,0
22099,176.0,0
22101,328.8,0
22102,254.0,0
22103,123.2,0
22105,227.8,1
22107,320.4,0
22108,138.2,0
22109,282.8,0
22110,292.4,0
22117,144.6,1
22119,329.6,0
22120,242.8,0
22124,304.6,0
22126,334.0,0
22127,140.8,0
22128,141.6,0
22130,268.0,0
22131,221.2,0
22132,126.0,0
22134,292.6,1
22138,303.4,0
22141,254.4,0
22143,325.4,0
22144,130.4,0
22145,242.2,0
22146,310.2,0
22147,325.0,0
22148,277.6,0
22149,329.8,0
22150,325.0,0
22151,305.4,0
22152,323.4,0
22153,322.2,0
22156,322.0,0
22157,176.0,0
22158,324.8,0
22159,298.4,0
22160,182.2,0
22162,179.2,0
22163,295.4,1
22164,322.8,0
22165,143.6,0
22166,132.8,0
22167,182.2,0
22169,139.6,0
22171,326.2,0
22172,228.2,0
22174,323.4,0
22175,201.8,0
22177,234.8,0
22178,182.4,0
22180,323.6,0
22181,251.8,0
22185,324.6,0
22186,189.0,1
22187,313.8,0
22188,326.8,0
22190,315.0,0
22191,328.8,0
22193,318.8,0
22195,303.0,0
22197,129.8,0
22198,323.0,0
22200,303.2,0
22203,309.0,0
22205,294.6,0
22206,310.8,0
22207,279.4,0
22208,268.8,0
22209,272.8,0
22210,217.6,0
22211,304.8,0
22212,317.6,0
22213,232.8,1
22214,291.6,0
22215,316.0,0
22216,328.0,0
22218,297.0,0
22219,308.2,0
22220,305.4,0
22221,321.6,0
22222,132.0,0
22223,291.4,0
22224,203.2,0
22225,212.8,0
22228,280.2,0
22229,288.6,0
22230,324.6,0
22232,278.4,0
22233,300.8,0
22235,302.4,0
22236,124.2,0
22237,202.8,1
22239,206.6,0
22240,168.4,1
22241,216.8,0
22242,125.8,0
22243,317.2,0
22245,290.8,0
22246,216.2,0
22248,177.6,1
22250,289.8,0
22251,197.0,0
22254,313.8,0
22255,209.4,0
22258,319.4,0
22260,227.2,0
22261,323.6,0
22262,205.2,1
22263,216.2,0
22265,218.0,0
22266,220.6,0
22267,215.0,0
22268,213.4,0
22269,278.6,0
22270,142.2,0
22274,326.8,0
22275,306.6,0
22277,189.2,0
22278,203.8,0
22280,194.8,0
22282,252.6,0
22283,310.2,0
22285,264.6,0
22286,292.0,0
22287,273.0,0
22289,245.4,0
22291,146.0,0
22293,212.2,0
22294,233.0,0
22295,218.0,0
22296,213.8,1
22297,260.8,0
22298,249.8,0
22299,325.2,0
22300,175.6,1
22305,150.4,1
22308,216.4,0
22309,237.4,0
22312,294.2,0
22314,151.4,0
22316,322.0,0
22317,177.6,1
22318,308.0,0
22319,305.4,0
22320,213.6,0
22321,135.4,1
22322,140.4,1
22323,252.8,0
22324,232.4,0
22326,272.8,0
22327,276.0,1
22329,317.8,0
22330,291.8,0
22331,140.2,1
22332,124.2,0
22335,127.0,1
22337,130.4,0
22338,145.6,0
22339,300.0,0
22340,144.0,0
22341,262.0,0
22343,140.4,0
22344,226.2,0
22345,241.4,0
22346,330.6,0
22347,295.0,0
22348,253.4,0
22350,305.8,1
22352,299.0,0
22354,291.4,0
22355,145.6,0
22356,300.4,0
22357,217.8,0
22358,273.8,0
22360,208.4,1
22361,122.2,0
22362,217.0,0
22363,288.6,0
22364,273.2,0
22366,218.6,1
22367,286.2,0
22369,212.8,0
22371,299.2,0
22373,121.0,0
22375,313.6,0
22376,151.0,0
22377,293.2,0
22378,189.8,1
22380,314.4,0
22382,287.0,0
22383,141.6,1
22386,286.4,0
22387,227.8,0
22388,302.0,0
22389,181.8,1
22390,318.0,0
22392,305.0,0
22393,309.8,0
22394,92.0,1
22396,313.2,0
22397,182.4,0
22403,124.0,0
22405,250.8,0
22406,139.2,1
22408,308.6,0
22409,83.8,1
22410,93.8,1
22411,219.2,0
22413,289.8,0
22414,252.0,0
22416,141.4,0
22417,288.8,0
22419,295.4,0
22421,301.6,0
22423,325.4,0
22425,261.4,0
22426,140.0,0
22428,303.8,0
22429,299.8,0
22430,244.2,0
22431,138.6,0
22432,320.6,0
22433,163.6,1
22434,288.4,0
22437,321.6,0
22438,300.6,0
22440,308.0,0
22441,283.4,1
22444,248.8,0
22447,140.8,0
22448,274.6,0
22449,295.0,0
22451,321.8,0
22452,313.4,0
22453,288.6,0
22454,309.4,0
22455,173.6,0
22457,142.4,0
22458,324.2,0
22459,315.0,0
22461,284.2,0
22463,299.6,0
22464,287.0,0
22465,210.4,0
22467,307.8,0
22468,328.0,0
22470,208.8,0
22471,140.2,0
22472,194.6,0
22473,291.4,0
22474,133.6,1
22475,268.6,0
22476,318.2,0
22477,146.2,0
22479,282.2,0
22480,317.8,0
22481,323.0,0
22482,202.8,0
22484,323.6,0
22485,291.0,0
22487,328.4,0
22491,218.4,0
22493,310.8,0
22494,290.2,1
22495,171.2,0
22498,211.2,0
22499,326.2,0
22500,287.6,0
22505,324.6,0
22508,276.6,0
22509,325.0,0
22510,324.8,0
22511,285.0,0
22512,285.6,0
22514,138.2,0
22515,137.6,0
22517,325.4,0
22518,321.8,0
22524,179.8,0
22526,219.0,0
22527,217.8,1
22528,175.4,0
22529,135.4,0
22530,283.8,0
22531,327.0,0
22533,286.2,0
22534,253.4,0
22535,280.0,0
22536,323.4,0
22538,144.2,0
22539,247.2,0
22540,316.6,0
22541,325.8,0
22542,293.6,0
22544,300.6,0
22545,296.6,0
22547,171.0,0
22548,320.6,0
22550,325.4,0
22551,298.6,0
22552,287.0,0
22554,131.4,0
22555,314.0,0
22557,319.0,0
22558,167.0,0
22559,295.6,0
22560,313.2,0
22561,179.0,0
22562,224.0,0
22563,332.6,0
22565,327.6,0
22566,320.2,0
22567,324.8,0
22568,315.4,0
22569,321.4,0
22571,300.0,0
22572,326.4,0
22573,305.4,0
22574,333.4,0
22575,315.2,0
22578,315.0,0
22579,216.0,0
22581,245.4,0
22582,327.0,0
22584,162.8,0
22585,212.4,0
22586,218.8,0
22588,222.6,0
22589,288.8,1
22591,327.2,0
22592,216.8,1
22593,297.4,0
22594,330.4,0
22595,154.0,0
22596,130.0,0
22597,316.6,0
22599,314.6,0
22600,177.8,0
22601,286.6,0
22604,305.0,0
22606,324.0,0
22607,318.6,0
22608,283.8,0
22609,327.2,0
22610,175.0,0
22611,279.4,0
22612,303.0,0
22614,133.8,0
22616,172.4,1
22619,289.4,1
22620,99.2,1
22621,315.2,0
22622,318.0,0
22623,286.8,0
22625,322.6,0
22626,317.6,0
22628,317.8,0
22629,143.8,0
22630,143.8,0
22631,234.6,0
22632,140.6,0
22633,207.2,1
22634,322.4,0
22635,148.0,1
22637,218.0,0
22638,288.4,1
22641,316.4,0
22642,142.8,0
22643,312.0,1
22644,249.2,0
22645,320.0,0
22648,313.4,0
22649,254.4,0
22650,313.4,0
22651,282.0,0
22652,130.4,0
22653,216.2,0
22655,290.8,0
22656,323.4,0
22657,257.8,0
22658,208.6,0
22659,307.8,0
22660,318.2,0
22661,319.6,0
22662,273.0,0
22664,170.8,0
22665,316.2,0
22667,316.6,0
22668,218.6,0
22670,304.4,0
22671,302.0,0
22673,323.6,0
22674,319.0,0
22677,151.0,1
22678,306.0,0
22679,208.8,0
22680,122.2,0
22683,323.8,0
22684,214.6,0
22685,287.4,0
22688,293.2,0
22689,196.8,0
22692,268.6,0
22694,135.0,0
22695,250.0,0
22697,278.2,0
22701,321.4,0
22704,172.2,0
22705,307.2,0
22707,177.2,0
22710,308.6,0
22711,245.2,1
22712,286.2,0
22713,291.0,0
22714,274.4,1
22715,209.4,1
22716,310.6,0
22719,323.4,0
22720,300.0,0
22722,133.4,0
22723,194.0,0
22724,124.6,0
22727,303.4,0
22728,141.8,0
22729,295.2,0
22730,145.4,0
22732,317.2,0
22733,303.0,0
22734,325.8,0
22736,313.0,0
22737,328.6,0
22739,188.8,1
22740,326.2,0
22741,315.0,0
22743,291.2,0
22744,142.0,0
22745,312.6,0
22746,320.8,0
22750,218.2,0
22752,286.2,0
22753,217.2,0
22756,271.2,0
22757,328.4,0
22758,323.4,0
22759,310.0,0
22760,294.8,0
22761,291.2,0
22763,302.2,0
22764,317.6,0
22765,322.6,0
22766,316.0,0
22767,262.8,0
22768,314.4,0
22770,312.6,0
22771,315.0,0
22772,180.4,0
22773,291.0,0
22774,144.2,0
22775,130.4,0
22776,314.8,0
22777,321.2,0
22779,123.4,0
22780,321.4,0
22782,232.2,0
22783,314.8,0
22784,300.2,0
22785,314.2,0
22786,208.0,0
22787,178.4,0
22788,312.2,0
22789,289.6,1
22790,139.6,0
22791,323.8,0
22795,315.6,0
22796,132.4,0
22797,121.6,0
22798,287.0,0
22799,309.4,0
22800,289.6,0
22802,150.2,1
22803,325.2,1
22805,323.0,0
22808,288.4,0
22810,259.4,1
22811,317.6,0
22813,140.6,0
22814,218.4,0
22815,323.4,0
22816,119.4,1
22819,306.0,0
22820,315.2,0
22821,307.2,0
22822,206.6,0
22823,285.6,0
22824,145.2,0
22825,291.4,0
22826,213.0,0
22827,325.0,0
22828,168.6,1
22829,282.4,0
22830,145.2,0
22831,320.0,0
22833,275.0,0
22834,275.8,0
22837,169.4,1
22838,249.8,0
22839,271.4,0
22840,328.8,0
22841,178.8,0
22842,320.0,0
22845,124.2,0
22846,324.6,0
22847,295.0,0
22848,225.8,0
22852,326.0,0
22854,282.2,0
22855,218.8,0
22860,310.2,0
22861,288.2,0
22862,250.8,0
22863,259.0,0
22864,286.8,0
22865,237.6,1
22868,306.6,0
22871,272.8,0
22872,213.4,0
22873,288.4,0
22875,204.2,0
22878,311.0,0
22880,303.2,0
22881,301.2,0
22882,125.2,0
22883,299.8,0
22885,135.6,0
22886,291.0,0
22887,294.6,0
22888,292.2,0
22889,215.4,0
22890,143.4,0
22891,318.2,0
22893,280.2,0
22894,202.6,1
22896,139.4,0
22898,294.4,0
22899,264.4,0
22901,190.4,0
22902,293.2,0
22903,135.2,0
22905,165.2,0
22906,304.4,0
22908,290.6,0
22909,280.4,0
22912,120.8,1
22913,124.2,0
22914,280.4,0
22916,179.0,0
22917,126.0,0
22919,159.8,0
22920,313.4,0
22921,145.6,0
22923,105.2,1
22925,167.0,0
22926,124.6,0
22927,127.4,0
22928,122.4,0
22929,282.6,0
22930,132.8,0
22932,282.2,0
22934,267.4,0
22935,223.6,1
22936,143.0,0
22937,267.8,0
22938,297.0,0
22939,142.4,0
22940,202.8,1
22941,216.8,0
22942,304.2,0
22944,141.6,0
22945,318.8,0
22946,139.6,0
22948,182.6,0
22950,317.2,0
22952,213.0,0
22953,308.0,0
22954,309.8,1
22956,298.6,0
22957,153.6,0
22958,88.8,1
22960,307.8,0
22961,235.6,0
22962,316.6,0
22964,265.6,0
22967,312.2,0
22969,289.2,0
22972,225.4,0
22974,306.2,0
22975,310.4,0
22978,317.8,0
22979,145.6,0
22981,286.0,0
22983,291.6,0
22986,301.6,0
22989,305.4,0
22990,244.0,1
22992,287.4,0
22995,312.2,0
22996,145.4,0
22998,304.8,0
23000,306.6,0
23001,252.0,0
23002,143.8,0
23003,143.4,0
23004,294.8,0
23005,171.4,0
23006,284.0,0
23008,224.2,0
23009,312.2,0
23010,204.6,0
23011,270.4,0
23012,237.6,0
23015,224.8,0
23017,318.2,0
23020,221.2,0
23021,225.0,0
23022,283.2,0
23023,184.8,1
23026,279.6,0
23027,289.4,0
23028,268.0,1
23031,316.4,0
23032,307.2,0
23033,214.8,1
23035,290.6,0
23037,117.2,1
23040,314.4,0
23041,294.8,0
23042,316.0,0
23043,162.8,0
23044,292.8,0
23045,132.2,0
23046,313.6,0
23047,311.2,0
23048,287.6,0
23049,321.4,0
23050,292.0,0
23051,260.2,1
23052,303.2,0
23053,284.6,0
23054,246.6,0
23059,299.4,0
23061,163.0,0
23062,129.6,1
23064,200.4,0
23065,144.0,0
23067,150.2,0
23069,180.2,0
23070,218.2,0
23072,292.4,0
23073,313.2,0
23074,165.0,1
23075,313.6,0
23076,290.6,0
23077,167.2,1
23078,218.2,0
23079,296.0,0
23080,218.2,0
23081,282.6,0
23082,307.8,0
23083,266.2,1
23084,314.2,0
23085,299.8,0
23087,278.6,0
23088,319.2,0
23089,279.8,1
23092,291.6,0
23093,298.0,0
23095,319.4,0
23097,280.4,0
23098,222.8,0
23099,306.0,0
23100,319.2,0
23101,233.6,1
23102,284.2,0
23105,311.6,0
23106,306.2,0
23107,285.8,0
23108,317.2,0
23111,140.2,1
23113,298.4,0
23115,175.0,0
23116,126.8,1
23117,168.2,0
23118,229.2,0
23119,145.8,0
23120,270.2,0
23121,126.6,0
23122,323.8,0
23123,317.4,0
23125,322.8,0
23128,317.4,0
23129,300.6,0
23130,145.0,1
23131,178.8,0
23132,135.8,0
23134,295.4,0
23135,314.4,0
23136,281.4,0
23138,293.6,0
23139,304.8,0
23140,143.4,1
23141,316.4,0
23142,298.8,0
23143,308.0,0
23144,238.6,1
23145,288.8,0
23147,215.8,0
23148,304.2,0
23149,285.6,0
23150,127.8,1
23151,289.0,0
23153,204.2,0
23155,135.0,0
23156,308.4,0
23157,140.0,1
23158,290.4,0
23159,208.4,1
23162,145.6,0
23163,299.4,0
23164,279.0,0
23165,307.6,0
23167,257.4,0
23168,154.6,0
23170,293.8,0
23172,118.0,1
23173,247.4,1
23174,308.2,0
23175,303.0,0
23179,306.4,0
23180,151.0,0
23181,259.8,0
23183,286.8,0
23184,298.2,0
23185,279.4,0
23187,164.8,0
23188,309.0,0
23189,319.2,0
23190,310.6,0
23191,133.6,0
23192,300.4,0
23193,280.2,0
23194,287.4,0
23196,277.2,0
23197,271.8,1
23200,300.0,0
23201,278.6,0
23203,281.2,0
23205,310.8,0
23206,149.6,1
23208,309.4,0
23209,308.0,0
23210,267.6,0
23211,299.6,0
23212,136.6,0
23213,310.6,0
23214,218.4,0
23217,132.0,0
23219,290.8,0
23222,308.6,0
23223,322.0,1
23224,290.0,0
23225,287.6,0
23226,143.6,0
23227,285.2,0
23228,146.6,0
23230,159.8,0
23231,317.0,0
23232,286.8,0
23233,312.6,0
23234,313.6,0
23235,284.4,0
23236,307.8,0
23237,292.0,0
23239,285.0,0
23240,305.6,0
23242,300.4,0
23243,242.2,0
23244,306.8,0
23246,142.2,0
23247,144.4,0
23249,287.4,0
23251,212.0,0
23252,175.2,0
23253,305.6,0
23254,295.4,0
23255,276.2,0
23257,255.4,1
23258,302.4,0
23259,295.8,0
23261,312.8,0
23262,235.6,0
23263,234.2,0
23264,281.0,0
23266,280.6,0
23267,169.2,0
23268,260.4,0
23269,303.8,0
23270,208.0,0
23272,314.6,0
23273,287.0,0
23274,315.0,0
23275,319.8,0
23276,312.2,0
23277,77.8,1
23278,238.0,0
23280,156.6,0
23281,283.0,0
23282,299.2,0
23283,141.4,1
23286,291.2,0
23287,132.0,1
23288,289.8,0
23289,206.0,0
23290,285.2,0
23291,304.4,0
23293,124.6,1
23294,218.0,0
23295,292.4,0
23296,284.2,0
23299,288.4,0
23300,293.0,0
23302,268.8,0
23304,149.8,1
23305,181.4,0
23306,302.0,0
23307,288.0,0
23308,291.8,0
23310,283.6,0
23311,313.8,0
23312,286.8,0
23313,300.4,0
23314,297.4,0
23315,288.4,0
23316,240.6,0
23319,319.0,0
23320,306.8,0
23322,283.8,0
23324,144.4,0
23326,309.0,0
23328,303.0,0
23331,308.4,0
23333,221.8,1
23334,278.6,0
23335,306.6,0
23336,279.4,0
23337,283.0,1
23338,298.2,0
23339,283.2,0
23340,299.6,0
23341,309.0,0
23343,296.8,0
23344,282.0,0
23345,147.4,1
23346,78.6,1
23347,294.0,0
23348,221.6,0
23350,299.8,0
23351,146.0,0
23353,206.2,0
23354,286.4,0
23356,247.6,0
23357,148.8,0
23358,168.0,0
23360,294.8,0
23361,299.0,0
23365,267.2,0
23368,302.4,0
23369,287.0,0
23372,287.0,0
23374,216.0,0
23375,303.0,0
23376,166.4,0
23377,144.4,0
23378,292.4,0
23379,303.2,0
23381,210.2,0
23382,303.6,0
23385,291.2,0
23386,199.4,1
23388,293.4,0
23389,305.2,0
23390,236.6,0
23391,314.4,0
23392,297.6,0
23393,303.4,0
23395,140.6,0
23396,212.4,0
23397,310.0,0
23399,284.0,0
23401,143.6,0
23402,296.2,0
23403,138.2,0
23404,233.8,0
23405,286.0,0
23406,215.8,0
23410,302.2,0
23411,291.0,0
23412,281.2,0
23414,302.6,0
23415,214.2,0
23417,291.2,0
23418,300.0,0
23419,286.8,0
23420,301.4,0
23421,145.6,0
23422,218.2,0
23425,293.0,0
23427,275.8,0
23430,303.6,0
23431,289.2,0
23433,260.8,0
23434,249.4,0
23435,283.6,0
23437,132.6,0
23438,212.2,0
23439,301.6,0
23441,124.6,1
23443,313.2,0
23444,215.0,0
23445,99.2,1
23448,311.8,0
23449,242.2,0
23451,290.8,0
23452,110.2,1
23453,113.8,1
23454,272.8,0
23456,232.4,0
23457,289.4,0
23458,144.6,0
23459,270.0,0
23460,312.4,0
23461,301.8,0
23462,294.4,0
23463,294.0,0
23464,300.4,0
23465,306.4,0
23466,307.0,0
23468,147.4,1
23470,255.8,1
23471,300.2,0
23472,236.2,0
23474,244.0,0
23475,216.0,1
23476,289.0,0
23478,146.2,0
23479,297.6,0
23480,299.6,0
23481,143.6,0
23483,300.6,0
23484,278.6,0
23485,178.8,0
23487,204.4,0
23488,140.8,0
23489,288.0,0
23491,264.0,0
23492,144.0,0
23493,308.0,0
23494,216.2,0
23495,302.0,0
23496,181.2,0
23500,286.4,0
23501,303.2,0
23502,300.6,0
23504,247.4,0
23506,144.8,0
23507,288.4,1
23508,247.4,0
23509,283.2,0
23510,217.4,0
23511,203.8,0
23512,282.4,0
23513,211.4,1
23516,298.0,0
23517,291.2,0
23519,265.6,0
23520,144.8,0
23521,292.6,0
23522,222.8,0
23523,286.6,0
23524,145.6,0
23526,122.0,0
23527,235.4,0
23530,222.6,0
23531,149.6,1
23533,285.2,0
23534,304.4,0
23536,169.4,0
23537,97.6,1
23538,180.0,0
23539,292.4,0
23540,255.4,0
23541,282.8,0
23542,289.2,0
23543,170.4,0
23545,130.4,0
23546,233.8,1
23547,205.0,0
23548,299.4,0
23549,204.2,0
23550,280.0,0
23551,145.4,0
23553,206.4,1
23554,164.8,0
23555,291.4,0
23556,182.4,0
23558,266.2,0
23559,279.8,1
23560,273.8,0
23561,144.0,0
23562,215.8,0
23563,142.6,0
23565,133.2,0
23566,90.8,1
23567,243.4,0
23570,279.0,0
23571,224.2,0
23574,216.4,0
23575,292.4,0
23576,146.2,0
23577,172.0,0
23580,152.8,0
23581,235.8,0
23583,301.0,0
23585,158.2,0
23586,298.4,0
23587,284.0,0
23589,287.2,0
23590,255.6,0
23591,209.4,0
23592,262.4,0
23593,289.4,0
23594,284.0,0
23596,274.4,0
23597,292.0,0
23598,144.4,0
23599,269.0,0
23600,271.8,0
23601,293.2,0
23603,110.0,1
23604,276.8,0
23606,153.2,0
23607,169.6,0
23608,289.4,0
23611,289.8,0
23612,286.4,0
23613,303.2,0
23615,297.4,0
23616,137.0,0
23618,80.2,1
23619,148.4,0
23620,309.0,0
23621,302.6,0
23623,204.2,0
23624,288.4,0
23625,296.0,0
23626,301.6,0
23627,305.0,0
23629,258.2,0
23630,210.2,0
23632,305.0,0
23634,212.0,0
23635,284.8,0
23636,284.8,0
23637,166.4,0
23638,285.8,0
23639,218.2,0
23642,178.4,0
23646,283.4,0
23647,294.2,0
23648,216.2,0
23649,215.6,0
23650,301.0,0
23651,290.6,0
23652,141.2,0
23655,306.2,0
23656,296.2,0
23657,129.0,0
23658,255.6,0
23660,303.8,0
23661,141.8,0
23662,298.2,0
23665,270.2,0
23666,209.4,0
23667,124.2,0
23669,289.8,0
23670,132.0,0
23671,173.0,0
23672,173.4,1
23673,284.8,0
23674,286.8,0
23675,291.4,0
23676,175.8,0
23677,176.0,0
23678,125.4,1
23679,288.4,0
23680,299.6,0
23681,291.4,0
23682,140.4,0
23683,297.8,0
23687,305.4,0
23689,239.4,0
23691,214.0,0
23692,305.6,0
23693,304.6,0
23696,241.8,0
23697,302.2,0
23700,138.6,0
23701,302.6,0
23702,145.4,0
23705,286.8,0
23706,289.4,0
23707,284.6,0
23708,146.6,0
23710,220.4,0
23711,246.8,0
23713,145.2,0
23714,151.0,0
23717,219.0,0
23718,218.8,0
23720,296.4,0
23723,301.0,0
23724,299.8,0
23725,270.6,0
23726,160.6,1
23727,267.8,0
23728,304.6,0
23729,302.8,0
23731,143.6,0
23732,160.2,0
23733,156.0,0
23734,248.0,0
23735,174.8,0
23736,140.6,0
23739,297.4,0
23741,245.0,0
23742,172.8,0
23743,157.6,0
23747,292.0,0
23748,274.4,0
23749,268.8,0
23750,162.4,0
23751,282.8,0
23752,144.4,0
23753,153.0,1
23755,291.6,0
23756,289.8,0
23757,171.2,0
23758,291.2,0
23761,215.4,0
23762,275.0,0
23763,243.2,1
23764,171.6,0
23766,84.4,1
23768,257.8,0
23770,291.2,0
23771,287.6,0
23772,299.6,0
23774,300.4,0
23775,289.8,0
23776,299.8,0
23778,298.2,0
23779,307.0,0
23781,145.0,0
23782,293.2,0
23783,291.8,0
23784,125.2,0
23786,286.6,0
23787,289.8,0
23788,288.2,0
23789,294.2,0
23790,181.8,0
23791,165.2,0
23792,292.4,0
23793,181.8,1
23794,293.0,0
23795,78.6,1
23796,291.0,0
23797,290.8,0
23798,271.2,0
23799,292.8,0
23800,303.4,0
23801,305.8,0
23803,303.4,0
23805,279.2,0
23806,145.2,0
23807,303.4,0
23809,302.2,0
23810,288.6,0
23811,299.0,0
23812,285.8,0
23813,288.4,0
23814,272.8,0
23815,290.8,0
23816,303.0,0
23817,271.6,0
23818,139.4,0
23819,256.4,0
23824,159.2,0
23825,158.0,0
23826,248.6,0
23827,215.0,0
23828,266.4,0
23834,169.6,0
23836,299.6,0
23837,270.4,0
23838,276.4,0
23840,140.0,0
23842,292.8,0
23845,274.8,1
23846,285.2,0
23847,285.0,0
23848,180.8,0
23849,303.8,0
23851,163.0,1
23852,291.4,0
23854,165.0,0
23856,266.6,0
23861,176.6,1
23862,274.6,0
23863,248.2,0
23865,287.8,0
23867,276.8,1
23870,218.2,0
23873,175.0,0
23874,282.8,0
23875,280.8,0
23876,289.8,0
23877,306.2,0
23878,279.8,0
23879,216.6,0
23881,291.2,0
23882,181.8,0
23883,281.8,0
23884,284.8,0
23886,275.0,0
23887,145.6,1
23890,283.6,0
23891,137.2,0
23892,277.6,0
23893,193.2,1
23894,211.0,0
23896,168.0,1
23897,292.6,0
23899,191.4,0
23901,287.6,0
23902,143.6,0
23903,142.0,0
23904,177.0,0
23906,276.0,0
23907,143.6,0
23908,281.2,0
23909,290.8,0
23910,289.0,0
23911,143.4,0
23912,276.4,0
23913,273.6,1
23914,292.6,0
23915,226.0,0
23916,298.2,0
23917,301.0,0
23918,284.4,0
23919,161.8,0
23922,175.6,0
23923,213.4,1
23924,274.2,0
23925,252.0,0
23926,144.2,1
23927,302.4,0
23928,163.8,0
23929,281.2,0
23930,132.4,0
23931,262.8,1
23932,226.4,0
23934,159.2,0
23935,278.6,0
23937,298.2,0
23938,293.2,0
23939,278.4,0
23940,287.4,0
23941,296.6,0
23942,277.8,0
23943,232.2,0
23945,298.2,0
23946,241.6,0
23948,295.6,0
23950,279.8,0
23951,295.2,0
23952,191.8,1
23954,287.4,0
23958,182.4,0
23959,286.4,0
23960,282.2,0
23962,282.8,1
23963,297.0,0
23965,234.0,0
23967,303.0,0
23968,157.8,0
23969,282.0,0
23970,289.8,1
23974,139.2,0
23975,283.6,0
23976,259.4,0
23978,132.2,0
