vehicle_id,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7
20849,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20850,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20851,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20852,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat3,Cat3
20853,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20854,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
20855,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20857,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
20858,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
20859,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20860,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
20861,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
20862,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat0
20864,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20865,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20867,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
20868,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20870,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20871,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat4,Cat2
20872,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20873,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20875,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
20876,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
20877,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20878,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20879,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
20880,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat4,Cat2
20881,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
20884,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat4,Cat2
20886,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
20889,Cat0,Cat12,Cat5,Cat2,Cat0,Cat0,Cat0,Cat0
20890,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
20892,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20894,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
20895,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20896,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat0
20898,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20899,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20900,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20901,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20902,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20903,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20905,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1
20906,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20907,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
20910,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20912,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20914,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2
20915,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20916,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20917,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20918,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20919,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20920,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20922,Cat0,Cat18,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20923,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0
20924,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20925,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20926,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
20927,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20928,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20929,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20931,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20933,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20934,Cat0,Cat7,Cat1,Cat0,Cat0,Cat3,Cat0,Cat2
20935,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat3,Cat3
20936,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20938,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20940,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20943,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20945,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20946,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20947,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20948,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20949,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
20950,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20951,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20952,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
20953,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20954,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20955,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20957,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20959,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20960,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20961,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20962,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
20963,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20965,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
20966,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20967,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20968,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
20969,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20970,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
20972,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
20973,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
20974,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
20975,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
20976,Cat0,Cat12,Cat0,Cat3,Cat0,Cat0,Cat0,Cat3
20979,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat3,Cat0
20982,Cat0,Cat0,Cat5,Cat0,Cat1,Cat0,Cat2,Cat1
20983,Cat0,Cat13,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
20985,Cat0,Cat4,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
20986,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
20988,Cat0,Cat10,Cat6,Cat2,Cat1,Cat2,Cat2,Cat0
20989,Cat0,Cat10,Cat6,Cat2,Cat1,Cat2,Cat2,Cat0
20990,Cat0,Cat13,Cat0,Cat1,Cat0,Cat0,Cat1,Cat0
20991,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
20992,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
20993,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
20994,Cat0,Cat4,Cat12,Cat0,Cat0,Cat0,Cat0,Cat1
20995,Cat1,Cat12,Cat0,Cat3,Cat0,Cat2,Cat4,Cat3
20997,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
20998,Cat1,Cat18,Cat12,Cat0,Cat0,Cat3,Cat4,Cat0
20999,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1
21000,Cat0,Cat13,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1
21001,Cat0,Cat12,Cat6,Cat0,Cat0,Cat3,Cat0,Cat1
21002,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1
21005,Cat1,Cat13,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
21006,Cat1,Cat10,Cat9,Cat2,Cat0,Cat0,Cat3,Cat0
21007,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1
21008,Cat0,Cat10,Cat6,Cat2,Cat1,Cat2,Cat2,Cat0
21010,Cat0,Cat8,Cat5,Cat2,Cat0,Cat3,Cat2,Cat0
21011,Cat0,Cat7,Cat1,Cat3,Cat0,Cat0,Cat0,Cat0
21012,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21013,Cat0,Cat7,Cat1,Cat3,Cat0,Cat0,Cat2,Cat0
21014,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21018,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21020,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21022,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21023,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21024,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21026,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21027,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1
21028,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21030,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21031,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21032,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21033,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21034,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21035,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21036,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat1
21038,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21039,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21040,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
21042,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21047,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21048,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21049,Cat1,Cat5,Cat1,Cat3,Cat0,Cat0,Cat3,Cat3
21050,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21051,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21054,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21055,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21056,Cat1,Cat14,Cat1,Cat0,Cat0,Cat1,Cat4,Cat3
21058,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21059,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21060,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21062,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21063,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21064,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21065,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21066,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21067,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21068,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21071,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
21072,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21073,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21074,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21077,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21080,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21081,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21084,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21085,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21086,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat3,Cat3
21087,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21089,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21090,Cat0,Cat0,Cat2,Cat1,Cat0,Cat0,Cat1,Cat0
21091,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21094,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21095,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21096,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat4,Cat2
21097,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21098,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat4,Cat2
21099,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21100,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21101,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21102,Cat1,Cat12,Cat6,Cat3,Cat0,Cat0,Cat4,Cat2
21103,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21104,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21105,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21108,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21109,Cat0,Cat2,Cat5,Cat0,Cat0,Cat0,Cat0,Cat1
21110,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat2
21112,Cat0,Cat0,Cat2,Cat1,Cat0,Cat0,Cat1,Cat0
21115,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21116,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21117,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21118,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21119,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21120,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat4,Cat2
21121,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat2
21122,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21123,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat2
21124,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21125,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21127,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21128,Cat0,Cat7,Cat1,Cat0,Cat0,Cat3,Cat0,Cat2
21129,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21130,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
21131,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21133,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21134,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21137,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21138,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21140,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21141,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21142,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21146,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21147,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
21148,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21149,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21150,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21151,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21153,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21155,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21157,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21159,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21160,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21161,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21162,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0
21165,Cat0,Cat7,Cat1,Cat0,Cat0,Cat3,Cat0,Cat2
21167,Cat1,Cat5,Cat1,Cat2,Cat0,Cat0,Cat3,Cat2
21168,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21170,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0
21171,Cat1,Cat1,Cat1,Cat2,Cat0,Cat1,Cat3,Cat3
21173,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21174,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21176,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat3,Cat0
21177,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
21179,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21180,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21181,Cat0,Cat1,Cat1,Cat2,Cat0,Cat0,Cat1,Cat2
21182,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21183,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21187,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2
21188,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2
21190,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21191,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21194,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21196,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21197,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21198,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat2
21199,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21201,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21202,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21203,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21204,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21205,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21207,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21210,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21213,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21214,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21215,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21216,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21217,Cat1,Cat15,Cat10,Cat2,Cat0,Cat2,Cat4,Cat0
21218,Cat2,Cat26,Cat13,Cat3,Cat1,Cat2,Cat10,Cat0
21219,Cat1,Cat12,Cat7,Cat2,Cat0,Cat0,Cat4,Cat0
21220,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
21221,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
21225,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat3,Cat2
21226,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat0
21227,Cat1,Cat4,Cat7,Cat2,Cat0,Cat0,Cat4,Cat1
21228,Cat0,Cat10,Cat0,Cat1,Cat0,Cat1,Cat0,Cat1
21230,Cat0,Cat6,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
21231,Cat1,Cat7,Cat10,Cat2,Cat0,Cat3,Cat4,Cat1
21233,Cat1,Cat26,Cat13,Cat3,Cat1,Cat0,Cat5,Cat2
21234,Cat1,Cat12,Cat11,Cat3,Cat0,Cat0,Cat13,Cat3
21235,Cat1,Cat26,Cat13,Cat3,Cat1,Cat0,Cat5,Cat2
21236,Cat0,Cat13,Cat0,Cat1,Cat0,Cat0,Cat0,Cat0
21237,Cat1,Cat13,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
21238,Cat0,Cat14,Cat8,Cat0,Cat0,Cat0,Cat0,Cat1
21239,Cat1,Cat12,Cat11,Cat3,Cat0,Cat0,Cat13,Cat3
21240,Cat0,Cat1,Cat0,Cat2,Cat0,Cat0,Cat0,Cat2
21241,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1
21243,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21244,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21246,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21248,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21252,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21253,Cat0,Cat7,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21254,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21255,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21256,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21258,Cat0,Cat4,Cat5,Cat0,Cat0,Cat0,Cat0,Cat1
21259,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21260,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
21261,Cat1,Cat12,Cat2,Cat0,Cat0,Cat1,Cat4,Cat2
21262,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21263,Cat0,Cat17,Cat5,Cat3,Cat1,Cat0,Cat0,Cat2
21264,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21265,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21267,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21268,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21270,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21271,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat1
21273,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat1
21274,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
21275,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
21276,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21278,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21279,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
21280,Cat0,Cat10,Cat2,Cat3,Cat0,Cat0,Cat0,Cat2
21281,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
21283,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat0
21285,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
21289,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
21290,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
21291,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21292,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21293,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
21294,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
21295,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
21299,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
21300,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
21301,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
